ID,destination,passanger,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp
16384,Work,Alone,1,0,0,1
19634,Home,Alone,1,1,0,1
17004,No Urgent Place,Friend(s),0,0,0,1
10827,Work,Alone,0,0,1,0
14578,Home,Alone,0,0,1,0
13386,No Urgent Place,Friend(s),1,0,0,1
13936,No Urgent Place,Friend(s),1,0,0,1
10624,Home,Alone,0,0,1,0
17174,No Urgent Place,Friend(s),0,0,0,1
21792,Home,Alone,1,0,1,0
17579,Work,Alone,1,1,0,1
17881,Work,Alone,0,0,1,0
10203,No Urgent Place,Friend(s),0,0,0,1
15769,Home,Alone,1,0,0,1
12944,No Urgent Place,Friend(s),1,0,0,1
17927,No Urgent Place,Friend(s),0,0,0,1
15629,Work,Alone,0,0,1,0
16488,Work,Alone,0,0,1,0
22639,Home,Partner,1,1,0,1
19825,Home,Partner,0,0,1,0
12552,Home,Alone,1,0,0,1
10422,Home,Alone,0,0,1,0
14596,No Urgent Place,Partner,1,0,0,1
22082,Work,Alone,0,0,0,1
11727,No Urgent Place,Friend(s),1,0,0,1
17312,No Urgent Place,Friend(s),0,0,0,1
19475,Home,Kid(s),1,0,1,0
18582,Work,Alone,0,0,1,0
17966,Work,Alone,1,1,0,1
16003,Work,Alone,1,0,0,1
13025,Work,Alone,1,0,0,1
17223,No Urgent Place,Friend(s),0,0,0,1
15176,No Urgent Place,Alone,1,0,0,1
13658,No Urgent Place,Kid(s),1,0,0,1
10921,Work,Alone,0,0,1,0
12640,Home,Alone,0,0,0,1
17631,No Urgent Place,Partner,0,0,0,1
18658,No Urgent Place,Friend(s),1,0,0,1
18528,No Urgent Place,Kid(s),0,0,0,1
10551,No Urgent Place,Friend(s),1,0,0,1
17577,Home,Alone,0,0,1,0
12461,No Urgent Place,Partner,0,0,0,1
13266,Work,Alone,1,1,0,1
17925,Work,Alone,0,0,1,0
17802,No Urgent Place,Friend(s),1,0,0,1
15737,Work,Alone,1,1,0,1
14664,No Urgent Place,Partner,0,0,0,1
20167,No Urgent Place,Alone,1,0,0,1
10234,Work,Alone,0,0,1,0
21301,No Urgent Place,Friend(s),1,0,0,1
18554,Home,Alone,0,0,0,1
12936,Work,Alone,0,0,0,1
11548,No Urgent Place,Friend(s),1,0,0,1
16503,No Urgent Place,Kid(s),0,0,0,1
16417,No Urgent Place,Kid(s),1,0,0,1
19078,Home,Alone,0,0,0,1
22649,No Urgent Place,Kid(s),1,0,0,1
19442,Work,Alone,0,0,1,0
21951,Work,Alone,0,0,1,0
10321,Work,Alone,0,0,0,1
19187,No Urgent Place,Friend(s),1,0,0,1
10220,No Urgent Place,Friend(s),1,0,0,1
18870,No Urgent Place,Friend(s),1,0,0,1
20161,Work,Alone,0,0,1,0
10410,No Urgent Place,Friend(s),0,0,0,1
18253,Work,Alone,1,1,0,1
11836,No Urgent Place,Friend(s),1,0,0,1
11523,No Urgent Place,Alone,0,0,0,1
16924,Home,Alone,0,0,0,1
15661,Home,Alone,0,0,0,1
21061,No Urgent Place,Friend(s),1,0,0,1
19319,No Urgent Place,Friend(s),1,0,0,1
14483,No Urgent Place,Alone,1,0,0,1
12475,No Urgent Place,Friend(s),0,0,0,1
10652,Work,Alone,0,0,1,0
22524,No Urgent Place,Friend(s),0,0,0,1
19817,No Urgent Place,Partner,0,0,0,1
12544,No Urgent Place,Friend(s),1,0,0,1
13114,No Urgent Place,Alone,0,0,0,1
21511,Home,Alone,0,0,1,0
19958,Home,Alone,1,1,0,1
11878,No Urgent Place,Friend(s),1,0,0,1
10099,No Urgent Place,Friend(s),1,0,0,1
12497,No Urgent Place,Friend(s),1,0,0,1
15620,Home,Alone,1,1,0,1
19569,Home,Alone,1,1,0,1
19324,Home,Alone,0,0,1,0
10841,No Urgent Place,Kid(s),1,0,0,1
16078,Home,Alone,0,0,0,1
10237,No Urgent Place,Alone,0,0,0,1
17614,Home,Alone,0,0,0,1
21587,Work,Alone,0,0,0,1
22651,Home,Kid(s),1,0,0,1
11499,Work,Alone,0,0,0,1
19584,No Urgent Place,Kid(s),1,0,0,1
20729,No Urgent Place,Kid(s),1,0,0,1
15112,Home,Alone,0,0,1,0
12953,Home,Alone,0,0,0,1
21642,No Urgent Place,Alone,0,0,0,1
16709,Work,Alone,1,1,0,1
14090,No Urgent Place,Friend(s),0,0,0,1
21306,No Urgent Place,Alone,0,0,0,1
14351,No Urgent Place,Partner,0,0,0,1
21353,Home,Alone,1,0,1,0
14024,No Urgent Place,Friend(s),0,0,0,1
14812,No Urgent Place,Friend(s),0,0,0,1
11428,Home,Alone,0,0,0,1
17036,Work,Alone,1,1,0,1
12784,No Urgent Place,Friend(s),1,0,0,1
15170,Work,Alone,1,0,0,1
11276,Work,Alone,1,1,0,1
17904,No Urgent Place,Alone,1,0,0,1
20721,Work,Alone,1,1,0,1
14285,No Urgent Place,Friend(s),1,0,0,1
20402,Work,Alone,1,1,0,1
13449,No Urgent Place,Friend(s),0,0,0,1
15751,No Urgent Place,Kid(s),1,0,0,1
15198,No Urgent Place,Kid(s),1,0,0,1
16442,Home,Alone,0,0,1,0
13049,No Urgent Place,Friend(s),0,0,0,1
20663,No Urgent Place,Alone,1,0,0,1
15291,No Urgent Place,Partner,1,0,0,1
20176,Home,Alone,0,0,0,1
22144,Home,Alone,0,0,1,0
15055,Work,Alone,1,0,1,0
18236,No Urgent Place,Alone,1,0,0,1
18394,No Urgent Place,Friend(s),1,0,0,1
18481,No Urgent Place,Friend(s),1,0,0,1
15484,Home,Alone,1,0,0,1
17134,No Urgent Place,Friend(s),1,0,0,1
21807,No Urgent Place,Friend(s),0,0,0,1
12667,Work,Alone,1,0,0,1
17256,Home,Partner,1,0,0,1
11707,No Urgent Place,Kid(s),1,0,0,1
15080,Work,Alone,1,1,0,1
19926,No Urgent Place,Friend(s),1,0,0,1
10950,No Urgent Place,Friend(s),1,0,0,1
20454,No Urgent Place,Kid(s),0,0,0,1
20178,Home,Alone,1,1,0,1
19735,No Urgent Place,Friend(s),1,0,0,1
16477,No Urgent Place,Friend(s),0,0,0,1
19082,Home,Alone,1,0,0,1
18464,Home,Alone,1,0,1,0
10975,No Urgent Place,Kid(s),1,0,0,1
19553,Work,Alone,1,0,1,0
21673,Home,Partner,1,1,0,1
11368,Work,Alone,1,0,0,1
10377,No Urgent Place,Kid(s),1,0,0,1
18660,No Urgent Place,Alone,0,0,0,1
19622,No Urgent Place,Friend(s),1,0,0,1
14671,Home,Alone,0,0,1,0
16072,No Urgent Place,Friend(s),1,0,0,1
16198,No Urgent Place,Partner,0,0,0,1
10061,Work,Alone,1,1,0,1
10661,No Urgent Place,Friend(s),1,0,0,1
16988,Home,Alone,1,0,1,0
18780,No Urgent Place,Alone,1,0,0,1
18668,Work,Alone,1,1,0,1
22589,Work,Alone,0,0,1,0
11185,Home,Alone,0,0,1,0
17106,Work,Alone,0,0,1,0
17423,No Urgent Place,Friend(s),1,0,0,1
21459,No Urgent Place,Friend(s),0,0,0,1
15821,Home,Alone,1,1,0,1
15290,No Urgent Place,Partner,0,0,0,1
16252,Work,Alone,1,0,1,0
20267,Work,Alone,1,0,1,0
21284,No Urgent Place,Alone,0,0,0,1
10745,No Urgent Place,Friend(s),1,0,0,1
12589,No Urgent Place,Friend(s),1,0,0,1
14797,Home,Alone,1,1,0,1
19641,Work,Alone,1,0,1,0
10902,No Urgent Place,Alone,0,0,0,1
17011,Home,Alone,1,0,0,1
20994,No Urgent Place,Friend(s),1,0,0,1
15506,No Urgent Place,Partner,0,0,0,1
10172,Work,Alone,1,0,0,1
20427,No Urgent Place,Friend(s),1,0,0,1
20647,No Urgent Place,Partner,0,0,0,1
22279,Work,Alone,0,0,1,0
20441,Work,Alone,1,0,1,0
15655,No Urgent Place,Friend(s),1,0,0,1
16490,Work,Alone,1,0,0,1
17554,No Urgent Place,Kid(s),1,0,0,1
19744,Home,Alone,1,0,0,1
13822,No Urgent Place,Alone,0,0,0,1
21131,No Urgent Place,Alone,0,0,0,1
17672,No Urgent Place,Friend(s),1,0,0,1
11835,No Urgent Place,Friend(s),0,0,0,1
13238,No Urgent Place,Friend(s),0,0,0,1
14636,No Urgent Place,Friend(s),1,0,0,1
21868,No Urgent Place,Kid(s),0,0,0,1
17515,No Urgent Place,Kid(s),1,0,0,1
14745,No Urgent Place,Friend(s),1,0,0,1
16139,No Urgent Place,Friend(s),1,0,0,1
16238,No Urgent Place,Friend(s),1,0,0,1
11434,Work,Alone,1,0,0,1
12390,No Urgent Place,Friend(s),1,0,0,1
14176,No Urgent Place,Friend(s),1,0,0,1
18285,No Urgent Place,Friend(s),1,0,0,1
14320,Work,Alone,0,0,1,0
10029,No Urgent Place,Friend(s),1,0,0,1
13506,Home,Alone,1,0,0,1
21618,No Urgent Place,Friend(s),0,0,0,1
21740,No Urgent Place,Alone,1,0,0,1
18433,No Urgent Place,Alone,1,0,0,1
16133,Work,Alone,1,1,0,1
17847,No Urgent Place,Partner,1,0,0,1
20785,Home,Alone,1,0,1,0
22047,No Urgent Place,Friend(s),0,0,0,1
13498,No Urgent Place,Friend(s),1,0,0,1
20499,Home,Alone,1,1,0,1
14482,No Urgent Place,Friend(s),0,0,0,1
13417,Home,Alone,0,0,1,0
11084,No Urgent Place,Friend(s),1,0,0,1
17665,No Urgent Place,Alone,0,0,0,1
16940,No Urgent Place,Friend(s),1,0,0,1
14339,Home,Alone,1,1,0,1
16138,No Urgent Place,Friend(s),1,0,0,1
15945,No Urgent Place,Partner,0,0,0,1
11192,Work,Alone,0,0,0,1
14784,Work,Alone,0,0,1,0
14338,Home,Alone,0,0,1,0
16385,No Urgent Place,Alone,0,0,0,1
12156,Work,Alone,1,1,0,1
17819,No Urgent Place,Friend(s),1,0,0,1
12369,No Urgent Place,Friend(s),1,0,0,1
15987,No Urgent Place,Alone,1,0,0,1
10859,No Urgent Place,Friend(s),0,0,0,1
10795,No Urgent Place,Kid(s),1,0,0,1
20830,No Urgent Place,Friend(s),0,0,0,1
19601,No Urgent Place,Alone,1,0,0,1
21343,Work,Alone,0,0,1,0
12849,No Urgent Place,Friend(s),1,0,0,1
21849,No Urgent Place,Friend(s),0,0,0,1
17999,No Urgent Place,Friend(s),1,0,0,1
20839,Home,Alone,1,1,0,1
13099,No Urgent Place,Kid(s),1,0,0,1
17434,Work,Alone,1,1,0,1
19912,Home,Partner,1,1,0,1
14415,No Urgent Place,Friend(s),1,0,0,1
15936,Work,Alone,1,1,0,1
14568,No Urgent Place,Friend(s),1,0,0,1
10084,Work,Alone,1,0,0,1
13328,Work,Alone,1,0,0,1
21441,No Urgent Place,Partner,0,0,0,1
16833,Home,Alone,1,0,1,0
19069,No Urgent Place,Alone,1,0,0,1
10497,No Urgent Place,Friend(s),1,0,0,1
21589,Work,Alone,1,1,0,1
14021,No Urgent Place,Friend(s),1,0,0,1
17720,Home,Alone,0,0,1,0
17948,No Urgent Place,Kid(s),1,0,0,1
12648,No Urgent Place,Friend(s),0,0,0,1
10456,No Urgent Place,Friend(s),0,0,0,1
15494,Work,Alone,1,0,1,0
18016,No Urgent Place,Alone,0,0,0,1
12003,Work,Alone,1,0,0,1
19259,Home,Alone,0,0,0,1
17815,Work,Alone,0,0,1,0
15597,Home,Alone,0,0,1,0
16654,Home,Alone,0,0,1,0
13750,Work,Alone,1,1,0,1
20616,Work,Alone,0,0,0,1
19946,No Urgent Place,Friend(s),1,0,0,1
20612,Home,Alone,1,0,0,1
17443,No Urgent Place,Friend(s),0,0,0,1
15454,Work,Alone,1,1,0,1
17516,Home,Alone,1,0,1,0
14716,Work,Alone,0,0,1,0
10557,No Urgent Place,Alone,0,0,0,1
12295,No Urgent Place,Friend(s),1,0,0,1
19349,Home,Alone,1,1,0,1
19346,Home,Alone,0,0,1,0
21550,No Urgent Place,Friend(s),1,0,0,1
18937,No Urgent Place,Alone,1,0,0,1
11501,No Urgent Place,Alone,0,0,0,1
20268,Work,Alone,1,0,1,0
10513,Work,Alone,1,0,0,1
19380,No Urgent Place,Alone,1,0,0,1
18072,Home,Alone,1,0,0,1
12816,Work,Alone,1,1,0,1
21404,Home,Partner,1,0,1,0
21627,Home,Alone,0,0,0,1
20507,Work,Alone,1,0,1,0
18541,No Urgent Place,Friend(s),1,0,0,1
19366,No Urgent Place,Alone,0,0,0,1
16575,Home,Alone,0,0,1,0
21095,Home,Alone,0,0,0,1
12380,No Urgent Place,Friend(s),0,0,0,1
10821,No Urgent Place,Kid(s),1,0,0,1
11811,No Urgent Place,Friend(s),1,0,0,1
15444,Home,Alone,1,1,0,1
21454,No Urgent Place,Kid(s),0,0,0,1
17848,No Urgent Place,Partner,0,0,0,1
15912,Work,Alone,0,0,1,0
20388,No Urgent Place,Kid(s),0,0,0,1
21328,No Urgent Place,Alone,0,0,0,1
20225,Work,Alone,0,0,1,0
17427,Home,Alone,1,0,1,0
21224,Home,Alone,0,0,1,0
14662,No Urgent Place,Partner,1,0,0,1
12285,Home,Alone,1,0,0,1
19066,No Urgent Place,Alone,1,0,0,1
20348,Home,Alone,0,0,1,0
14867,Work,Alone,0,0,1,0
17352,No Urgent Place,Friend(s),0,0,0,1
19861,No Urgent Place,Friend(s),1,0,0,1
12491,Work,Alone,0,0,1,0
10769,No Urgent Place,Friend(s),0,0,0,1
13531,Work,Alone,1,1,0,1
20773,Work,Alone,0,0,1,0
11424,No Urgent Place,Kid(s),1,0,0,1
14531,No Urgent Place,Kid(s),0,0,0,1
22142,Home,Alone,0,0,1,0
12823,No Urgent Place,Friend(s),0,0,0,1
21471,Work,Alone,0,0,0,1
13154,No Urgent Place,Kid(s),1,0,0,1
10758,Home,Alone,0,0,0,1
15251,Home,Alone,1,1,0,1
17144,Home,Alone,0,0,0,1
21215,No Urgent Place,Friend(s),0,0,0,1
19850,Work,Alone,1,0,1,0
17495,Home,Alone,1,0,0,1
21577,No Urgent Place,Partner,1,0,0,1
12808,No Urgent Place,Friend(s),0,0,0,1
17171,Work,Alone,1,1,0,1
10621,No Urgent Place,Kid(s),0,0,0,1
20900,Work,Alone,0,0,0,1
12955,Work,Alone,1,1,0,1
12323,No Urgent Place,Friend(s),1,0,0,1
11673,Work,Alone,1,0,0,1
10507,No Urgent Place,Partner,1,0,0,1
11231,Work,Alone,1,1,0,1
18975,Work,Alone,0,0,1,0
20920,Home,Partner,1,0,1,0
22046,No Urgent Place,Friend(s),1,0,0,1
10706,No Urgent Place,Partner,0,0,0,1
13580,No Urgent Place,Alone,0,0,0,1
15230,Home,Alone,0,0,1,0
20996,No Urgent Place,Friend(s),0,0,0,1
13174,No Urgent Place,Partner,1,0,0,1
15446,Home,Alone,1,1,0,1
11882,No Urgent Place,Friend(s),1,0,0,1
20204,Work,Alone,1,1,0,1
15651,Work,Alone,0,0,1,0
15339,Home,Alone,1,1,0,1
14354,No Urgent Place,Partner,0,0,0,1
20391,Home,Kid(s),1,0,1,0
16060,Home,Alone,0,0,1,0
15456,Work,Alone,1,0,0,1
19672,No Urgent Place,Alone,0,0,0,1
21693,No Urgent Place,Friend(s),1,0,0,1
22343,Home,Alone,0,0,1,0
15268,No Urgent Place,Kid(s),1,0,0,1
10340,Work,Alone,0,0,1,0
20340,No Urgent Place,Friend(s),1,0,0,1
16137,No Urgent Place,Friend(s),1,0,0,1
16506,Home,Alone,0,0,1,0
18335,Home,Alone,0,0,0,1
14222,No Urgent Place,Alone,1,0,0,1
11848,Work,Alone,1,1,0,1
22022,No Urgent Place,Friend(s),1,0,0,1
10339,Work,Alone,1,0,0,1
10913,No Urgent Place,Kid(s),1,0,0,1
12296,No Urgent Place,Friend(s),1,0,0,1
14740,Work,Alone,0,0,1,0
22108,No Urgent Place,Friend(s),0,0,0,1
11597,No Urgent Place,Kid(s),1,0,0,1
22380,Home,Alone,0,0,0,1
10537,Home,Alone,1,0,0,1
13182,Work,Alone,1,0,0,1
18091,No Urgent Place,Kid(s),0,0,0,1
15667,Home,Alone,1,0,1,0
11169,No Urgent Place,Partner,1,0,0,1
18432,No Urgent Place,Kid(s),1,0,0,1
12501,No Urgent Place,Friend(s),1,0,0,1
10304,No Urgent Place,Friend(s),1,0,0,1
11634,No Urgent Place,Friend(s),0,0,0,1
20050,Work,Alone,1,0,1,0
17214,Work,Alone,1,1,0,1
20435,Home,Alone,0,0,1,0
20065,Home,Alone,0,0,0,1
12117,No Urgent Place,Alone,0,0,0,1
21741,No Urgent Place,Alone,0,0,0,1
22592,No Urgent Place,Friend(s),1,0,0,1
16835,Home,Alone,1,0,0,1
20422,Work,Alone,0,0,1,0
19423,Work,Alone,1,0,1,0
10876,Work,Alone,1,0,0,1
21355,Home,Alone,0,0,1,0
12136,Work,Alone,0,0,1,0
15394,No Urgent Place,Friend(s),1,0,0,1
13996,Work,Alone,0,0,0,1
21376,Home,Kid(s),1,0,1,0
18819,Home,Partner,1,0,0,1
11350,No Urgent Place,Friend(s),1,0,0,1
14858,Home,Alone,1,0,0,1
15393,No Urgent Place,Friend(s),1,0,0,1
22270,Home,Alone,1,0,1,0
17015,Work,Alone,1,1,0,1
20473,No Urgent Place,Alone,0,0,0,1
12661,Home,Alone,0,0,0,1
17752,No Urgent Place,Alone,0,0,0,1
15701,No Urgent Place,Friend(s),0,0,0,1
15633,No Urgent Place,Friend(s),1,0,0,1
19118,No Urgent Place,Kid(s),0,0,0,1
10767,No Urgent Place,Friend(s),0,0,0,1
22140,Home,Alone,1,0,1,0
12709,Work,Alone,0,0,1,0
19231,No Urgent Place,Partner,0,0,0,1
11145,No Urgent Place,Friend(s),0,0,0,1
22064,No Urgent Place,Kid(s),0,0,0,1
15293,Home,Alone,0,0,0,1
11035,No Urgent Place,Friend(s),0,0,0,1
21427,Home,Partner,0,0,1,0
13467,Work,Alone,0,0,1,0
22419,No Urgent Place,Friend(s),0,0,0,1
19847,Home,Partner,0,0,1,0
21448,Home,Partner,1,0,1,0
17188,Home,Alone,0,0,0,1
14195,No Urgent Place,Alone,0,0,0,1
18542,No Urgent Place,Friend(s),0,0,0,1
20840,Home,Alone,0,0,1,0
10336,Home,Alone,0,0,0,1
14127,Work,Alone,1,1,0,1
15075,Home,Alone,1,1,0,1
16590,Home,Alone,0,0,1,0
15958,Work,Alone,1,1,0,1
15512,Home,Alone,0,0,0,1
16539,No Urgent Place,Friend(s),1,0,0,1
12689,Work,Alone,1,0,0,1
10634,No Urgent Place,Friend(s),0,0,0,1
13622,Work,Alone,0,0,0,1
22340,Home,Alone,0,0,0,1
16377,Home,Alone,1,1,0,1
20360,No Urgent Place,Alone,1,0,0,1
16551,Home,Alone,0,0,1,0
15368,Work,Alone,1,0,0,1
10505,No Urgent Place,Partner,1,0,0,1
18446,Home,Partner,1,0,0,1
19359,No Urgent Place,Friend(s),1,0,0,1
12374,Work,Alone,1,1,0,1
14388,Work,Alone,0,0,1,0
20726,No Urgent Place,Alone,1,0,0,1
22263,No Urgent Place,Friend(s),1,0,0,1
12645,Work,Alone,0,0,0,1
18610,No Urgent Place,Friend(s),1,0,0,1
19670,No Urgent Place,Alone,1,0,0,1
17778,No Urgent Place,Friend(s),1,0,0,1
12495,No Urgent Place,Friend(s),0,0,0,1
21461,No Urgent Place,Alone,1,0,0,1
22448,Home,Partner,1,1,0,1
13145,No Urgent Place,Friend(s),1,0,0,1
14866,Home,Alone,1,0,1,0
22571,No Urgent Place,Friend(s),0,0,0,1
10394,No Urgent Place,Friend(s),1,0,0,1
14793,Home,Alone,0,0,1,0
15556,Home,Alone,0,0,0,1
12067,Work,Alone,1,1,0,1
14499,Work,Alone,0,0,1,0
16730,Work,Alone,1,0,1,0
19021,Work,Alone,1,0,1,0
12203,Work,Alone,0,0,0,1
11409,Work,Alone,1,0,0,1
13097,No Urgent Place,Friend(s),1,0,0,1
20262,Home,Alone,0,0,0,1
21382,Home,Alone,1,0,0,1
12574,Home,Alone,1,0,0,1
18799,Work,Alone,1,1,0,1
20436,Home,Alone,0,0,0,1
15110,No Urgent Place,Alone,1,0,0,1
22590,No Urgent Place,Friend(s),0,0,0,1
17162,No Urgent Place,Kid(s),0,0,0,1
10572,No Urgent Place,Friend(s),1,0,0,1
11307,No Urgent Place,Friend(s),1,0,0,1
18981,No Urgent Place,Alone,1,0,0,1
21679,Home,Alone,0,0,1,0
11413,No Urgent Place,Alone,0,0,0,1
19849,Home,Partner,0,0,1,0
11379,No Urgent Place,Partner,1,0,0,1
12704,Home,Alone,1,0,0,1
22412,Work,Alone,1,1,0,1
16218,No Urgent Place,Friend(s),0,0,0,1
21161,Home,Alone,0,0,1,0
11136,Home,Alone,1,0,0,1
11297,Work,Alone,1,1,0,1
17107,No Urgent Place,Alone,1,0,0,1
18252,Work,Alone,1,1,0,1
19594,Work,Alone,1,0,1,0
12500,No Urgent Place,Friend(s),1,0,0,1
10045,No Urgent Place,Friend(s),0,0,0,1
19144,No Urgent Place,Alone,1,0,0,1
10662,No Urgent Place,Partner,0,0,0,1
19562,No Urgent Place,Kid(s),1,0,0,1
12947,No Urgent Place,Kid(s),1,0,0,1
12805,No Urgent Place,Friend(s),1,0,0,1
10345,No Urgent Place,Friend(s),1,0,0,1
18030,Home,Alone,0,0,1,0
12675,No Urgent Place,Partner,0,0,0,1
22635,No Urgent Place,Kid(s),0,0,0,1
19270,No Urgent Place,Alone,1,0,0,1
10424,Home,Alone,0,0,0,1
14198,No Urgent Place,Friend(s),1,0,0,1
14921,No Urgent Place,Friend(s),1,0,0,1
14444,No Urgent Place,Partner,1,0,0,1
11902,No Urgent Place,Friend(s),1,0,0,1
19311,Work,Alone,0,0,0,1
10595,No Urgent Place,Friend(s),1,0,0,1
12520,No Urgent Place,Friend(s),1,0,0,1
14397,Home,Alone,0,0,1,0
22609,Work,Alone,1,0,0,1
12522,No Urgent Place,Friend(s),1,0,0,1
16175,No Urgent Place,Partner,0,0,0,1
16787,Home,Alone,1,0,1,0
16150,No Urgent Place,Kid(s),1,0,0,1
15601,Home,Alone,1,0,1,0
11539,Work,Alone,1,1,0,1
13327,Work,Alone,1,1,0,1
14434,No Urgent Place,Alone,0,0,0,1
11911,Home,Alone,1,0,0,1
18612,No Urgent Place,Friend(s),0,0,0,1
16679,Home,Alone,1,0,1,0
14693,Home,Alone,0,0,1,0
12961,No Urgent Place,Friend(s),0,0,0,1
14197,No Urgent Place,Friend(s),1,0,0,1
13692,No Urgent Place,Friend(s),1,0,0,1
10949,No Urgent Place,Friend(s),1,0,0,1
10195,No Urgent Place,Friend(s),0,0,0,1
11919,No Urgent Place,Alone,0,0,0,1
15027,No Urgent Place,Alone,0,0,0,1
13478,No Urgent Place,Kid(s),1,0,0,1
22110,No Urgent Place,Friend(s),1,0,0,1
13440,Home,Alone,1,0,0,1
19058,Home,Alone,1,1,0,1
18570,No Urgent Place,Friend(s),1,0,0,1
16300,Work,Alone,0,0,1,0
22105,Work,Alone,0,0,1,0
11649,Work,Alone,1,1,0,1
21912,No Urgent Place,Friend(s),1,0,0,1
18018,No Urgent Place,Friend(s),0,0,0,1
10586,Work,Alone,0,0,1,0
10582,Home,Alone,0,0,0,1
11233,Work,Alone,1,0,0,1
22648,No Urgent Place,Alone,0,0,0,1
14501,No Urgent Place,Alone,0,0,0,1
22502,No Urgent Place,Friend(s),0,0,0,1
13510,Work,Alone,1,0,0,1
15402,Home,Alone,0,0,1,0
10862,No Urgent Place,Friend(s),1,0,0,1
17947,Work,Alone,0,0,1,0
16471,Work,Alone,0,0,1,0
13295,No Urgent Place,Friend(s),0,0,0,1
16121,No Urgent Place,Partner,1,0,0,1
10366,No Urgent Place,Friend(s),0,0,0,1
18139,Home,Alone,0,0,0,1
16717,No Urgent Place,Alone,0,0,0,1
19348,Home,Alone,0,0,1,0
16387,No Urgent Place,Friend(s),1,0,0,1
12254,No Urgent Place,Friend(s),1,0,0,1
17281,Work,Alone,1,1,0,1
10730,No Urgent Place,Friend(s),1,0,0,1
16166,Work,Alone,1,1,0,1
21606,Home,Alone,0,0,0,1
19933,Home,Alone,0,0,0,1
11048,Home,Alone,1,0,0,1
19541,Home,Alone,0,0,1,0
22606,Work,Alone,0,0,1,0
12209,No Urgent Place,Friend(s),1,0,0,1
18230,Work,Alone,1,1,0,1
19567,Home,Alone,0,0,1,0
13050,No Urgent Place,Friend(s),1,0,0,1
22315,Home,Alone,1,0,1,0
21111,Home,Alone,1,0,1,0
17905,No Urgent Place,Alone,0,0,0,1
21205,Home,Alone,0,0,0,1
10976,No Urgent Place,Kid(s),1,0,0,1
15956,Work,Alone,0,0,1,0
17526,No Urgent Place,Friend(s),0,0,0,1
12692,No Urgent Place,Friend(s),1,0,0,1
19043,Work,Alone,1,0,1,0
19190,No Urgent Place,Alone,0,0,0,1
14013,Home,Alone,0,0,1,0
17781,No Urgent Place,Friend(s),1,0,0,1
14419,No Urgent Place,Partner,1,0,0,1
15853,No Urgent Place,Friend(s),1,0,0,1
20432,No Urgent Place,Alone,1,0,0,1
14292,No Urgent Place,Partner,0,0,0,1
11495,Work,Alone,1,1,0,1
18519,No Urgent Place,Kid(s),1,0,0,1
16953,No Urgent Place,Alone,1,0,0,1
14620,Home,Alone,1,1,0,1
15505,No Urgent Place,Partner,0,0,0,1
22153,No Urgent Place,Friend(s),1,0,0,1
11842,No Urgent Place,Friend(s),1,0,0,1
12178,Work,Alone,1,1,0,1
22633,Work,Alone,0,0,1,0
10616,No Urgent Place,Friend(s),1,0,0,1
14799,Home,Alone,0,0,1,0
16171,No Urgent Place,Friend(s),1,0,0,1
15706,No Urgent Place,Partner,0,0,0,1
20556,No Urgent Place,Alone,0,0,0,1
19741,Home,Alone,0,0,1,0
16419,Home,Alone,0,0,0,1
20837,Home,Alone,0,0,1,0
10979,No Urgent Place,Kid(s),1,0,0,1
13128,Home,Alone,0,0,1,0
11220,No Urgent Place,Friend(s),1,0,0,1
18825,No Urgent Place,Friend(s),1,0,0,1
10283,No Urgent Place,Friend(s),1,0,0,1
18503,No Urgent Place,Friend(s),1,0,0,1
14973,Home,Alone,0,0,1,0
19620,No Urgent Place,Alone,1,0,0,1
12141,No Urgent Place,Friend(s),1,0,0,1
11534,No Urgent Place,Kid(s),1,0,0,1
13255,No Urgent Place,Friend(s),1,0,0,1
20615,Work,Alone,0,0,1,0
15543,Work,Alone,1,0,0,1
12988,No Urgent Place,Friend(s),1,0,0,1
10845,Home,Alone,0,0,0,1
13552,Work,Alone,1,1,0,1
12070,Work,Alone,0,0,1,0
15395,No Urgent Place,Friend(s),0,0,0,1
13383,No Urgent Place,Friend(s),0,0,0,1
19391,Home,Alone,0,0,0,1
18587,No Urgent Place,Friend(s),0,0,0,1
14982,Work,Alone,1,0,0,1
12208,No Urgent Place,Friend(s),1,0,0,1
12040,No Urgent Place,Kid(s),1,0,0,1
13344,No Urgent Place,Kid(s),1,0,0,1
22568,No Urgent Place,Friend(s),0,0,0,1
15768,No Urgent Place,Alone,1,0,0,1
15479,No Urgent Place,Friend(s),1,0,0,1
20231,No Urgent Place,Alone,1,0,0,1
13400,Work,Alone,1,0,0,1
11624,Home,Alone,0,0,1,0
17836,Work,Alone,1,1,0,1
16480,Home,Alone,0,0,1,0
10213,Work,Alone,0,0,0,1
13587,No Urgent Place,Partner,0,0,0,1
22245,No Urgent Place,Alone,0,0,0,1
21308,No Urgent Place,Partner,1,0,0,1
18454,No Urgent Place,Alone,1,0,0,1
18555,Home,Partner,0,0,1,0
17706,Work,Alone,0,0,1,0
18564,No Urgent Place,Alone,1,0,0,1
16286,No Urgent Place,Partner,0,0,0,1
16448,Work,Alone,1,1,0,1
12905,No Urgent Place,Friend(s),1,0,0,1
16566,No Urgent Place,Partner,0,0,0,1
17099,Home,Alone,1,0,0,1
14470,Home,Alone,1,0,1,0
12145,No Urgent Place,Friend(s),1,0,0,1
18913,No Urgent Place,Friend(s),1,0,0,1
