ID,gender,age,maritalStatus,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,ID,weather,time,coupon,expiration,Y,ID,destination,passanger,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp
15527,Female,50plus,Single,High School Graduate,Management,$37500 - $49999,less1,less1,less1,less1,1~3,15527,Sunny,2PM,Restaurant(<20),2h,0,15527,No Urgent Place,Alone,1,0,0,1
15076,Male,36,Married partner,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,never,gt8,4~8,less1,less1,15076,Sunny,10PM,Restaurant(<20),2h,1,15076,Home,Alone,0,0,1,0
20295,Female,31,Married partner,Bachelors degree,Unemployed,$100000 or More,never,4~8,4~8,4~8,less1,20295,Sunny,10PM,Coffee House,1d,0,20295,No Urgent Place,Friend(s),1,0,0,1
13347,Male,46,Unmarried partner,Bachelors degree,Business & Financial,$62500 - $74999,never,less1,4~8,1~3,never,13347,Sunny,6PM,Coffee House,2h,0,13347,Home,Alone,0,0,0,1
21409,Male,50plus,Married partner,Graduate degree (Masters or Doctorate),Retired,$50000 - $62499,less1,less1,less1,less1,less1,21409,Sunny,7AM,Restaurant(20-50),2h,0,21409,Work,Alone,0,0,1,0
14251,Male,21,Single,Bachelors degree,Student,$100000 or More,1~3,4~8,1~3,4~8,1~3,14251,Sunny,10PM,Restaurant(<20),2h,1,14251,Home,Alone,0,0,1,0
19780,Male,31,Single,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,4~8,never,19780,Rainy,10AM,Coffee House,1d,0,19780,No Urgent Place,Alone,1,0,0,1
14477,Female,36,Single,Graduate degree (Masters or Doctorate),Education&Training&Library,$37500 - $49999,less1,never,4~8,1~3,less1,14477,Sunny,7AM,Coffee House,1d,0,14477,Work,Alone,1,0,0,1
22337,Male,31,Married partner,Some college - no degree,Computer & Mathematical,$37500 - $49999,never,never,1~3,1~3,1~3,22337,Sunny,10PM,Restaurant(20-50),2h,1,22337,Home,Kid(s),1,0,0,1
19603,Female,21,Unmarried partner,Bachelors degree,Community & Social Services,$62500 - $74999,less1,never,1~3,less1,never,19603,Sunny,2PM,Restaurant(20-50),1d,0,19603,No Urgent Place,Partner,0,0,0,1
13682,Male,26,Married partner,Bachelors degree,Life Physical Social Science,$37500 - $49999,less1,1~3,1~3,1~3,less1,13682,Sunny,6PM,Restaurant(20-50),1d,1,13682,Home,Alone,1,0,0,1
22485,Female,26,Unmarried partner,Some college - no degree,Office & Administrative Support,$50000 - $62499,1~3,never,4~8,4~8,less1,22485,Rainy,10AM,Bar,1d,1,22485,No Urgent Place,Alone,1,0,0,1
20294,Female,31,Married partner,Bachelors degree,Unemployed,$100000 or More,never,4~8,4~8,4~8,less1,20294,Sunny,10AM,Coffee House,2h,1,20294,No Urgent Place,Alone,1,0,0,1
22683,Male,26,Single,Bachelors degree,Sales & Related,$75000 - $87499,never,never,1~3,4~8,1~3,22683,Sunny,7AM,Restaurant(20-50),2h,0,22683,Work,Alone,0,0,1,0
16186,Female,21,Unmarried partner,Some college - no degree,Sales & Related,$25000 - $37499,never,less1,less1,less1,never,16186,Sunny,10PM,Carry out & Take away,1d,1,16186,Home,Alone,0,0,1,0
17727,Female,31,Single,Bachelors degree,Unemployed,$100000 or More,never,4~8,gt8,4~8,less1,17727,Snowy,7AM,Restaurant(20-50),1d,0,17727,Work,Alone,1,1,0,1
19582,Female,31,Unmarried partner,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,1~3,4~8,1~3,1~3,19582,Sunny,10AM,Coffee House,1d,0,19582,No Urgent Place,Kid(s),0,0,0,1
21647,Male,21,Single,Some college - no degree,Student,Less than $12500,less1,less1,less1,1~3,1~3,21647,Snowy,10PM,Carry out & Take away,1d,0,21647,Home,Alone,1,1,0,1
10532,Male,50plus,Married partner,Graduate degree (Masters or Doctorate),Sales & Related,$100000 or More,1~3,1~3,4~8,4~8,less1,10532,Sunny,10AM,Bar,1d,1,10532,No Urgent Place,Kid(s),1,0,0,1
11347,Male,26,Unmarried partner,Some college - no degree,Sales & Related,$50000 - $62499,1~3,4~8,gt8,1~3,1~3,11347,Sunny,2PM,Restaurant(<20),1d,1,11347,No Urgent Place,Alone,0,0,0,1
21178,Female,below21,Unmarried partner,Some college - no degree,Education&Training&Library,$37500 - $49999,never,gt8,gt8,gt8,less1,21178,Sunny,6PM,Carry out & Take away,1d,1,21178,Home,Alone,0,0,0,1
17209,Female,50plus,Married partner,Some college - no degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,1~3,never,1~3,less1,17209,Snowy,6PM,Coffee House,1d,1,17209,Home,Alone,1,0,0,1
16620,Male,36,Married partner,Bachelors degree,Sales & Related,$62500 - $74999,never,never,less1,1~3,1~3,16620,Sunny,7AM,Coffee House,1d,0,16620,Work,Alone,1,1,0,1
17765,Male,21,Unmarried partner,Bachelors degree,Business & Financial,$62500 - $74999,4~8,1~3,4~8,1~3,less1,17765,Snowy,6PM,Coffee House,1d,0,17765,Home,Alone,1,0,0,1
18292,Male,21,Single,Associates degree,Computer & Mathematical,$37500 - $49999,never,less1,1~3,less1,less1,18292,Sunny,6PM,Bar,2h,0,18292,Home,Alone,0,0,1,0
12221,Male,36,Married partner,Associates degree,Protective Service,$100000 or More,4~8,never,4~8,4~8,1~3,12221,Sunny,7AM,Coffee House,2h,0,12221,Work,Alone,1,1,0,1
18022,Male,21,Single,Bachelors degree,Unemployed,$50000 - $62499,less1,1~3,1~3,less1,less1,18022,Rainy,10PM,Bar,2h,1,18022,No Urgent Place,Friend(s),1,0,0,1
21930,Female,below21,Single,Some college - no degree,Student,$100000 or More,never,less1,1~3,1~3,1~3,21930,Snowy,7AM,Bar,1d,1,21930,Work,Alone,1,1,0,1
21275,Male,31,Single,Some college - no degree,Transportation & Material Moving,$50000 - $62499,1~3,4~8,4~8,4~8,1~3,21275,Snowy,7AM,Restaurant(<20),1d,1,21275,Work,Alone,1,0,0,1
15149,Male,36,Married partner,Bachelors degree,Arts Design Entertainment Sports & Media,$100000 or More,less1,1~3,4~8,1~3,1~3,15149,Sunny,10AM,Bar,1d,0,15149,No Urgent Place,Alone,0,0,0,1
16147,Male,46,Married partner,Graduate degree (Masters or Doctorate),Retired,$50000 - $62499,never,never,less1,4~8,1~3,16147,Sunny,6PM,Bar,2h,1,16147,No Urgent Place,Partner,1,0,0,1
15541,Female,50plus,Single,High School Graduate,Management,$37500 - $49999,less1,less1,less1,less1,1~3,15541,Sunny,7AM,Carry out & Take away,1d,1,15541,Work,Alone,1,1,0,1
14180,Male,26,Single,Associates degree,Unemployed,Less than $12500,less1,never,1~3,less1,less1,14180,Sunny,6PM,Coffee House,1d,0,14180,Home,Alone,0,0,1,0
10678,Male,36,Married partner,Some college - no degree,Management,$50000 - $62499,less1,1~3,4~8,1~3,1~3,10678,Sunny,10AM,Coffee House,2h,1,10678,No Urgent Place,Friend(s),0,0,0,1
16692,Male,21,Single,High School Graduate,Unemployed,Less than $12500,4~8,gt8,less1,1~3,never,16692,Sunny,10PM,Coffee House,1d,0,16692,No Urgent Place,Friend(s),0,0,0,1
18042,Male,31,Single,Some college - no degree,Unemployed,$12500 - $24999,1~3,less1,4~8,less1,never,18042,Sunny,6PM,Carry out & Take away,1d,1,18042,No Urgent Place,Friend(s),1,0,0,1
15432,Female,26,Single,Bachelors degree,Personal Care & Service,$12500 - $24999,never,,1~3,1~3,less1,15432,Sunny,7AM,Carry out & Take away,1d,0,15432,Work,Alone,1,1,0,1
18713,Male,31,Married partner,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,1~3,4~8,less1,4~8,less1,18713,Snowy,7AM,Restaurant(20-50),1d,0,18713,Work,Alone,1,1,0,1
18144,Male,31,Single,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,1~3,never,18144,Snowy,7AM,Restaurant(20-50),1d,0,18144,Work,Alone,1,1,0,1
21630,Male,41,Married partner,Some college - no degree,Business & Financial,$100000 or More,less1,less1,1~3,1~3,less1,21630,Sunny,6PM,Restaurant(20-50),1d,0,21630,Home,Alone,0,0,1,0
21700,Female,50plus,Married partner,High School Graduate,Sales & Related,$37500 - $49999,never,gt8,4~8,1~3,less1,21700,Sunny,10PM,Restaurant(20-50),1d,0,21700,Home,Kid(s),1,0,1,0
14236,Male,26,Single,Graduate degree (Masters or Doctorate),Management,$25000 - $37499,4~8,gt8,gt8,4~8,less1,14236,Sunny,7AM,Carry out & Take away,1d,1,14236,Work,Alone,1,1,0,1
10106,Male,21,Single,Associates degree,Student,$12500 - $24999,1~3,less1,1~3,less1,1~3,10106,Sunny,7AM,Restaurant(20-50),1d,1,10106,Work,Alone,1,0,0,1
18618,Female,50plus,Married partner,Associates degree,Office & Administrative Support,$75000 - $87499,1~3,4~8,,4~8,4~8,18618,Sunny,6PM,Carry out & Take away,2h,1,18618,Home,Alone,1,0,1,0
20937,Male,31,Married partner,Bachelors degree,Computer & Mathematical,$75000 - $87499,1~3,never,less1,less1,less1,20937,Sunny,10PM,Restaurant(20-50),2h,0,20937,Home,Kid(s),1,0,0,1
21019,Female,26,Single,Bachelors degree,Unemployed,$25000 - $37499,1~3,never,1~3,4~8,1~3,21019,Rainy,10AM,Bar,1d,1,21019,No Urgent Place,Alone,1,0,0,1
15239,Female,26,Unmarried partner,Graduate degree (Masters or Doctorate),Legal,$37500 - $49999,less1,less1,1~3,less1,never,15239,Sunny,2PM,Restaurant(<20),2h,0,15239,No Urgent Place,Friend(s),1,0,0,1
17357,Male,26,Married partner,Bachelors degree,Education&Training&Library,$37500 - $49999,never,,1~3,1~3,less1,17357,Sunny,10PM,Restaurant(<20),1d,1,17357,No Urgent Place,Partner,1,0,0,1
15279,Male,50plus,Married partner,Graduate degree (Masters or Doctorate),Retired,$62500 - $74999,never,4~8,1~3,4~8,less1,15279,Sunny,7AM,Carry out & Take away,1d,1,15279,Work,Alone,0,0,1,0
14449,Male,below21,Unmarried partner,Some college - no degree,Student,$12500 - $24999,less1,gt8,4~8,1~3,less1,14449,Sunny,10PM,Restaurant(<20),2h,0,14449,Home,Alone,0,0,1,0
17601,Female,36,Unmarried partner,Some college - no degree,Computer & Mathematical,$12500 - $24999,never,1~3,less1,1~3,4~8,17601,Snowy,6PM,Bar,1d,1,17601,No Urgent Place,Kid(s),1,0,0,1
21946,Female,31,Married partner,Some college - no degree,Computer & Mathematical,$100000 or More,less1,less1,gt8,4~8,less1,21946,Sunny,6PM,Restaurant(20-50),1d,0,21946,Home,Alone,0,0,1,0
11798,Male,36,Unmarried partner,Some college - no degree,Unemployed,$87500 - $99999,1~3,less1,4~8,1~3,less1,11798,Sunny,2PM,Restaurant(<20),1d,1,11798,No Urgent Place,Kid(s),1,0,0,1
19233,Male,50plus,Married partner,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,19233,Sunny,10PM,Restaurant(<20),1d,1,19233,No Urgent Place,Alone,0,0,0,1
19015,Male,below21,Single,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,19015,Sunny,10PM,Restaurant(20-50),1d,0,19015,Home,Alone,1,0,0,1
13447,Male,26,Single,Associates degree,Office & Administrative Support,$37500 - $49999,4~8,less1,1~3,4~8,1~3,13447,Sunny,7AM,Coffee House,2h,1,13447,Work,Alone,1,0,0,1
20553,Male,26,Single,Some High School,Installation Maintenance & Repair,$12500 - $24999,4~8,1~3,1~3,4~8,4~8,20553,Sunny,10AM,Carry out & Take away,1d,1,20553,No Urgent Place,Alone,1,0,0,1
22625,Female,21,Unmarried partner,Bachelors degree,Unemployed,$37500 - $49999,never,4~8,1~3,1~3,less1,22625,Snowy,10PM,Coffee House,2h,0,22625,Home,Alone,1,0,0,1
16510,Male,36,Unmarried partner,Bachelors degree,Retired,$37500 - $49999,1~3,4~8,4~8,1~3,1~3,16510,Sunny,10PM,Restaurant(<20),2h,0,16510,Home,Alone,0,0,1,0
20861,Male,41,Single,Bachelors degree,Business & Financial,$62500 - $74999,1~3,4~8,1~3,4~8,4~8,20861,Snowy,10AM,Restaurant(<20),1d,1,20861,No Urgent Place,Partner,0,0,0,1
10165,Male,26,Single,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,10165,Sunny,2PM,Carry out & Take away,1d,1,10165,No Urgent Place,Friend(s),1,0,0,1
21124,Male,50plus,Single,Bachelors degree,Management,$100000 or More,1~3,4~8,4~8,1~3,less1,21124,Sunny,6PM,Restaurant(<20),2h,1,21124,No Urgent Place,Friend(s),0,0,0,1
19801,Male,46,Married partner,Some college - no degree,Unemployed,$12500 - $24999,never,less1,4~8,1~3,less1,19801,Sunny,6PM,Restaurant(<20),1d,1,19801,Home,Alone,0,0,1,0
14661,Female,below21,Unmarried partner,Some college - no degree,Student,$25000 - $37499,never,1~3,1~3,4~8,1~3,14661,Sunny,10AM,Restaurant(20-50),2h,1,14661,No Urgent Place,Partner,0,0,0,1
17791,Male,26,Single,High School Graduate,Unemployed,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,17791,Rainy,7AM,Restaurant(20-50),1d,1,17791,Work,Alone,1,1,0,1
18602,Female,21,Unmarried partner,Bachelors degree,Education&Training&Library,$25000 - $37499,1~3,1~3,less1,1~3,never,18602,Snowy,7AM,Restaurant(<20),2h,0,18602,Work,Alone,1,1,0,1
17876,Female,50plus,Single,Bachelors degree,Office & Administrative Support,$37500 - $49999,less1,4~8,1~3,1~3,1~3,17876,Sunny,6PM,Bar,2h,0,17876,Home,Alone,0,0,1,0
17915,Male,26,Married partner,Bachelors degree,Education&Training&Library,$50000 - $62499,never,less1,1~3,1~3,1~3,17915,Rainy,2PM,Restaurant(<20),2h,1,17915,No Urgent Place,Partner,1,0,0,1
10987,Female,36,Married partner,Graduate degree (Masters or Doctorate),Healthcare Practitioners & Technical,$87500 - $99999,less1,less1,1~3,4~8,less1,10987,Sunny,7AM,Carry out & Take away,2h,1,10987,Work,Alone,0,0,1,0
18723,Female,31,Married partner,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,less1,less1,gt8,4~8,less1,18723,Sunny,10PM,Restaurant(<20),1d,1,18723,No Urgent Place,Partner,1,0,0,1
13685,Male,26,Married partner,Bachelors degree,Life Physical Social Science,$37500 - $49999,less1,1~3,1~3,1~3,less1,13685,Sunny,7AM,Bar,1d,1,13685,Work,Alone,1,1,0,1
20036,Male,26,Married partner,Graduate degree (Masters or Doctorate),Community & Social Services,$100000 or More,less1,gt8,4~8,gt8,1~3,20036,Snowy,2PM,Bar,1d,0,20036,No Urgent Place,Alone,0,0,0,1
22106,Female,21,Unmarried partner,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,never,1~3,never,never,22106,Snowy,7AM,Bar,1d,1,22106,Work,Alone,1,1,0,1
14583,Female,26,Unmarried partner,Graduate degree (Masters or Doctorate),Education&Training&Library,$37500 - $49999,never,1~3,1~3,1~3,less1,14583,Sunny,7AM,Coffee House,2h,1,14583,Work,Alone,0,0,1,0
18430,Male,41,Married partner,Associates degree,Farming Fishing & Forestry,$25000 - $37499,never,never,never,1~3,never,18430,Rainy,6PM,Carry out & Take away,2h,1,18430,No Urgent Place,Kid(s),1,0,0,1
11399,Female,50plus,Widowed,High School Graduate,Retired,$12500 - $24999,never,less1,1~3,4~8,less1,11399,Sunny,6PM,Coffee House,2h,0,11399,No Urgent Place,Friend(s),0,0,0,1
10009,Female,21,Unmarried partner,Some college - no degree,Unemployed,$37500 - $49999,never,never,,4~8,1~3,10009,Sunny,10AM,Bar,1d,0,10009,No Urgent Place,Kid(s),1,0,0,1
13876,Female,26,Married partner,Bachelors degree,Healthcare Practitioners & Technical,$100000 or More,never,1~3,1~3,4~8,less1,13876,Sunny,10AM,Coffee House,2h,1,13876,No Urgent Place,Partner,1,0,0,1
12655,Female,26,Married partner,Bachelors degree,Architecture & Engineering,$37500 - $49999,never,1~3,1~3,1~3,less1,12655,Sunny,10AM,Carry out & Take away,2h,1,12655,No Urgent Place,Kid(s),1,0,0,1
18420,Male,26,Single,Bachelors degree,Food Preparation & Serving Related,$50000 - $62499,4~8,1~3,4~8,1~3,4~8,18420,Snowy,2PM,Coffee House,2h,0,18420,No Urgent Place,Partner,1,0,0,1
12406,Female,50plus,Married partner,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,12406,Sunny,7AM,Restaurant(<20),1d,1,12406,Work,Alone,0,0,0,1
19404,Female,50plus,Divorced,Some college - no degree,Unemployed,$37500 - $49999,never,never,4~8,1~3,less1,19404,Sunny,10PM,Coffee House,1d,0,19404,No Urgent Place,Friend(s),1,0,0,1
22212,Female,26,Unmarried partner,Some college - no degree,Computer & Mathematical,$50000 - $62499,4~8,gt8,1~3,1~3,1~3,22212,Sunny,6PM,Restaurant(20-50),1d,1,22212,Home,Alone,0,0,1,0
12848,Female,21,Single,Bachelors degree,Student,$62500 - $74999,never,less1,1~3,less1,less1,12848,Sunny,2PM,Coffee House,1d,0,12848,No Urgent Place,Friend(s),0,0,0,1
18193,Male,31,Single,Associates degree,Installation Maintenance & Repair,$37500 - $49999,1~3,4~8,1~3,1~3,less1,18193,Sunny,6PM,Coffee House,2h,0,18193,No Urgent Place,Alone,0,0,0,1
12445,Female,21,Unmarried partner,Bachelors degree,Management,$12500 - $24999,1~3,gt8,gt8,1~3,less1,12445,Sunny,6PM,Coffee House,2h,0,12445,Home,Alone,0,0,0,1
11458,Male,46,Married partner,Graduate degree (Masters or Doctorate),Management,$87500 - $99999,less1,1~3,1~3,less1,1~3,11458,Sunny,10AM,Coffee House,2h,1,11458,No Urgent Place,Friend(s),0,0,0,1
21088,Male,50plus,Divorced,Some college - no degree,Production Occupations,$37500 - $49999,1~3,4~8,4~8,gt8,4~8,21088,Snowy,10AM,Restaurant(<20),1d,1,21088,No Urgent Place,Alone,1,0,0,1
15077,Male,36,Married partner,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,never,gt8,4~8,less1,less1,15077,Sunny,10PM,Carry out & Take away,1d,1,15077,Home,Alone,0,0,1,0
22026,Male,21,Single,Bachelors degree,Legal,$87500 - $99999,1~3,less1,less1,less1,less1,22026,Rainy,2PM,Carry out & Take away,2h,1,22026,No Urgent Place,Alone,0,0,0,1
12064,Female,36,Married partner,Graduate degree (Masters or Doctorate),Arts Design Entertainment Sports & Media,$50000 - $62499,4~8,gt8,4~8,4~8,1~3,12064,Sunny,6PM,Bar,1d,1,12064,Home,Alone,0,0,1,0
13821,Male,21,Married partner,Some college - no degree,Education&Training&Library,$25000 - $37499,never,never,1~3,1~3,less1,13821,Sunny,7AM,Coffee House,2h,0,13821,Work,Alone,1,0,0,1
17529,Female,36,Single,Some college - no degree,Healthcare Practitioners & Technical,$12500 - $24999,never,less1,gt8,4~8,less1,17529,Sunny,6PM,Coffee House,1d,1,17529,No Urgent Place,Friend(s),0,0,0,1
12788,Female,26,Single,Associates degree,Unemployed,Less than $12500,1~3,less1,4~8,less1,4~8,12788,Sunny,2PM,Coffee House,2h,0,12788,No Urgent Place,Friend(s),0,0,0,1
16068,Female,26,Single,High School Graduate,Unemployed,Less than $12500,less1,less1,4~8,1~3,never,16068,Sunny,7AM,Carry out & Take away,1d,1,16068,Work,Alone,0,0,1,0
18962,Female,21,Unmarried partner,Some college - no degree,Food Preparation & Serving Related,Less than $12500,never,1~3,4~8,,4~8,18962,Sunny,10AM,Coffee House,1d,1,18962,No Urgent Place,Kid(s),0,0,0,1
14820,Female,31,Single,Bachelors degree,Community & Social Services,$50000 - $62499,4~8,1~3,1~3,1~3,less1,14820,Sunny,10PM,Restaurant(<20),2h,1,14820,Home,Alone,0,0,1,0
20548,Male,26,Single,Some High School,Installation Maintenance & Repair,$12500 - $24999,4~8,1~3,1~3,4~8,4~8,20548,Sunny,2PM,Restaurant(20-50),1d,1,20548,No Urgent Place,Friend(s),1,0,0,1
17777,Male,26,Single,High School Graduate,Unemployed,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,17777,Sunny,6PM,Coffee House,1d,1,17777,No Urgent Place,Friend(s),0,0,0,1
12846,Female,21,Single,Bachelors degree,Student,$62500 - $74999,never,less1,1~3,less1,less1,12846,Sunny,10AM,Bar,1d,1,12846,No Urgent Place,Friend(s),0,0,0,1
21950,Female,31,Married partner,Some college - no degree,Computer & Mathematical,$100000 or More,less1,less1,gt8,4~8,less1,21950,Rainy,7AM,Carry out & Take away,1d,0,21950,Work,Alone,0,0,0,1
12155,Female,36,Married partner,Graduate degree (Masters or Doctorate),Business & Financial,$100000 or More,never,4~8,1~3,4~8,1~3,12155,Sunny,7AM,Coffee House,2h,1,12155,Work,Alone,1,1,0,1
21401,Male,50plus,Married partner,Graduate degree (Masters or Doctorate),Retired,$50000 - $62499,less1,less1,less1,less1,less1,21401,Snowy,10PM,Coffee House,2h,0,21401,Home,Alone,1,0,0,1
20924,Female,21,Unmarried partner,Some college - no degree,Student,Less than $12500,1~3,1~3,4~8,1~3,less1,20924,Snowy,7AM,Bar,1d,1,20924,Work,Alone,1,1,0,1
17435,Female,26,Single,Bachelors degree,Computer & Mathematical,$25000 - $37499,less1,less1,4~8,1~3,never,17435,Snowy,7AM,Restaurant(20-50),1d,0,17435,Work,Alone,1,1,0,1
13734,Female,26,Unmarried partner,Some college - no degree,Food Preparation & Serving Related,$25000 - $37499,less1,less1,1~3,less1,1~3,13734,Sunny,2PM,Restaurant(<20),1d,1,13734,No Urgent Place,Alone,0,0,0,1
22411,Female,36,Married partner,Bachelors degree,Education&Training&Library,$37500 - $49999,less1,,1~3,1~3,1~3,22411,Snowy,7AM,Coffee House,1d,0,22411,Work,Alone,0,0,1,0
18043,Male,31,Single,Some college - no degree,Unemployed,$12500 - $24999,1~3,less1,4~8,less1,never,18043,Sunny,10PM,Restaurant(<20),2h,1,18043,No Urgent Place,Friend(s),0,0,0,1
17155,Male,31,Married partner,Some college - no degree,Construction & Extraction,$37500 - $49999,never,never,4~8,4~8,1~3,17155,Sunny,6PM,Coffee House,2h,0,17155,No Urgent Place,Alone,0,0,0,1
13033,Male,21,Single,Some college - no degree,Student,$12500 - $24999,less1,never,less1,less1,less1,13033,Sunny,2PM,Restaurant(<20),1d,1,13033,No Urgent Place,Friend(s),1,0,0,1
21351,Male,31,Single,Associates degree,Unemployed,Less than $12500,less1,less1,less1,1~3,less1,21351,Sunny,10AM,Restaurant(<20),2h,1,21351,No Urgent Place,Alone,0,0,0,1
14363,Female,below21,Single,High School Graduate,Unemployed,Less than $12500,never,never,4~8,4~8,never,14363,Sunny,7AM,Coffee House,2h,0,14363,Work,Alone,0,0,1,0
16110,Male,21,Unmarried partner,Some college - no degree,Food Preparation & Serving Related,$12500 - $24999,1~3,less1,1~3,1~3,never,16110,Sunny,7AM,Coffee House,2h,0,16110,Work,Alone,1,0,1,0
19188,Male,21,Single,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,19188,Sunny,10AM,Carry out & Take away,1d,1,19188,No Urgent Place,Alone,1,0,0,1
15792,Female,31,Unmarried partner,Bachelors degree,Management,$25000 - $37499,4~8,less1,1~3,4~8,1~3,15792,Sunny,10AM,Coffee House,1d,0,15792,No Urgent Place,Partner,1,0,0,1
17729,Male,21,Unmarried partner,Some college - no degree,Sales & Related,$50000 - $62499,less1,never,1~3,4~8,1~3,17729,Sunny,10AM,Coffee House,1d,0,17729,No Urgent Place,Alone,1,0,0,1
15439,Female,50plus,Single,Bachelors degree,Unemployed,Less than $12500,never,never,less1,less1,never,15439,Sunny,2PM,Coffee House,1d,1,15439,No Urgent Place,Friend(s),0,0,0,1
16768,Female,31,Married partner,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,less1,less1,gt8,4~8,1~3,16768,Sunny,6PM,Coffee House,1d,0,16768,Home,Alone,1,0,0,1
16739,Male,21,Single,Some college - no degree,Unemployed,$75000 - $87499,1~3,4~8,less1,less1,never,16739,Rainy,6PM,Restaurant(<20),2h,1,16739,No Urgent Place,Friend(s),0,0,0,1
14070,Female,36,Married partner,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,14070,Sunny,10AM,Carry out & Take away,1d,1,14070,No Urgent Place,Kid(s),1,0,0,1
10813,Male,46,Married partner,Some college - no degree,Computer & Mathematical,$62500 - $74999,never,1~3,4~8,1~3,1~3,10813,Sunny,2PM,Coffee House,1d,1,10813,No Urgent Place,Friend(s),1,0,0,1
17917,Male,26,Married partner,Bachelors degree,Education&Training&Library,$50000 - $62499,never,less1,1~3,1~3,1~3,17917,Sunny,6PM,Carry out & Take away,2h,1,17917,Home,Alone,1,0,1,0
22593,Female,50plus,Divorced,Some college - no degree,Personal Care & Service,$12500 - $24999,never,less1,1~3,1~3,less1,22593,Sunny,10AM,Carry out & Take away,2h,1,22593,No Urgent Place,Friend(s),0,0,0,1
14443,Male,below21,Unmarried partner,Some college - no degree,Student,$12500 - $24999,less1,gt8,4~8,1~3,less1,14443,Sunny,6PM,Restaurant(<20),1d,1,14443,No Urgent Place,Partner,0,0,0,1
15882,Male,31,Married partner,Graduate degree (Masters or Doctorate),Management,$87500 - $99999,never,never,4~8,gt8,4~8,15882,Sunny,2PM,Coffee House,2h,0,15882,No Urgent Place,Kid(s),1,0,0,1
18534,Female,21,Married partner,Some college - no degree,Student,$12500 - $24999,1~3,1~3,4~8,4~8,never,18534,Sunny,10PM,Carry out & Take away,2h,0,18534,Home,Partner,1,0,0,1
15265,Male,50plus,Married partner,Graduate degree (Masters or Doctorate),Retired,$62500 - $74999,never,4~8,1~3,4~8,less1,15265,Sunny,10AM,Carry out & Take away,1d,1,15265,No Urgent Place,Kid(s),1,0,0,1
14402,Female,21,Single,Bachelors degree,Life Physical Social Science,$37500 - $49999,less1,never,less1,1~3,never,14402,Sunny,10PM,Restaurant(<20),2h,0,14402,Home,Alone,0,0,1,0
19203,Male,21,Single,Bachelors degree,Legal,$87500 - $99999,1~3,never,less1,less1,less1,19203,Snowy,7AM,Carry out & Take away,1d,1,19203,Work,Alone,1,0,1,0
21751,Female,21,Unmarried partner,Some college - no degree,Unemployed,$87500 - $99999,1~3,gt8,4~8,4~8,less1,21751,Sunny,10PM,Restaurant(<20),2h,1,21751,Home,Partner,1,0,1,0
15522,Female,50plus,Single,High School Graduate,Management,$37500 - $49999,less1,less1,less1,less1,1~3,15522,Sunny,10AM,Bar,1d,0,15522,No Urgent Place,Alone,0,0,0,1
18857,Male,26,Married partner,Bachelors degree,Computer & Mathematical,$50000 - $62499,never,1~3,1~3,1~3,1~3,18857,Sunny,6PM,Bar,2h,1,18857,Home,Kid(s),1,0,0,1
22449,Female,50plus,Married partner,Bachelors degree,Unemployed,$37500 - $49999,never,less1,1~3,1~3,1~3,22449,Sunny,6PM,Carry out & Take away,2h,1,22449,Home,Alone,1,0,1,0
20132,Female,26,Married partner,Some college - no degree,Office & Administrative Support,$75000 - $87499,never,never,1~3,4~8,less1,20132,Sunny,10PM,Bar,1d,0,20132,Home,Partner,1,1,0,1
12105,Female,26,Single,Bachelors degree,Unemployed,Less than $12500,4~8,1~3,gt8,4~8,1~3,12105,Sunny,2PM,Coffee House,2h,1,12105,No Urgent Place,Friend(s),0,0,0,1
10847,Male,50plus,Married partner,Bachelors degree,Retired,$87500 - $99999,never,never,less1,1~3,less1,10847,Sunny,7AM,Bar,1d,0,10847,Work,Alone,1,1,0,1
22576,Male,21,Single,Some college - no degree,Student,$12500 - $24999,never,never,1~3,1~3,less1,22576,Snowy,10AM,Restaurant(<20),1d,0,22576,No Urgent Place,Alone,1,0,0,1
